"collect_date","comments","created_date","news_created_date","title","type","url","views"
"2015-12-06 18:33",27.0,"","2015-12-05 14:17","Россия, Польша, Тунис и другие — топ-10 стран для запуска стартапа по версии Брайтонской школы бизнеса","VC","https://vc.ru/p/best-cities-for-startups",4183.0
"2015-12-06 18:33",1.0,"","2015-12-05 13:07","«Консольные войны»: Sega против Nintendo","VC","https://vc.ru/p/sega-nintendo",1982.0
"2015-12-06 18:33",7.0,"","2015-12-04 21:23","Украинское министерство инфраструктуры анонсировало запуск Uber в стране","VC","https://vc.ru/n/uber-ukraine",3484.0
"2015-12-06 18:33",6.0,"","2015-12-04 18:18","Samsung выплатит Apple $548 млн за нарушение патентов после четырёх лет споров","VC","https://vc.ru/n/no-one-simply-court",2309.0
"2015-12-06 18:33",26.0,"","2015-12-04 17:52","Венчурный процесс глазами юриста: проверка стартапа перед сделкой и типы финансирования","VC","https://vc.ru/p/investment-law",2997.0
"2015-12-06 18:33",29.0,"","2015-12-04 17:40","Штаб-квартира: Петербургский и рижский офисы социальной сети «Одноклассники»","VC","https://vc.ru/p/ok-offices",4147.0
"2015-12-06 18:33",2.0,"","2015-12-04 17:17","Как обезопасить себя при прослушивании телефонных разговоров между сотрудниками и клиентами","VC","https://vc.ru/p/problem-14485",1730.0
"2015-12-06 18:33",21.0,"","2015-12-04 17:16","Коллекция GIF: почему никто не собирается копировать идею вашего стартапа","VC","https://vc.ru/p/gif-steal-ideas",10584.0
"2015-12-06 18:33",12.0,"","2015-12-04 16:45","По российскому сегменту Facebook распространяется «вирус», действующий через упоминание в комментариях","VC","https://vc.ru/n/fb-virus-2015",53554.0
"2015-12-06 18:33",21.0,"","2015-12-04 16:42","Мосгорсуд вынес второе решение о пожизненной блокировке Rutracker.org","VC","https://vc.ru/n/rutracker-mosgorsud",2162.0
"2015-12-06 18:33",33.0,"","2015-12-04 15:21","«Ларчик» — сервис по доставке материалов для рисования","VC","https://vc.ru/p/larchik",2003.0
"2015-12-06 18:33",24.0,"","2015-12-04 15:20","Основатель «Аудиомании» о ведении бизнеса в 90-е, производстве колонок в Риге и продаже high-end-электроники","VC","https://vc.ru/p/audiomania",2538.0
"2015-12-06 18:33",26.0,"","2015-12-04 15:02","Исследование: зарплаты специалистов digital-рынка в России","VC","https://vc.ru/n/digital-money",3414.0
"2015-12-06 18:33",15.0,"","2015-12-04 14:31","Игорь Рябенький, AltaIR Capital: Развитию стартап-индустрии в России мешает отсутствие этики инвестирования","VC","https://vc.ru/p/altair-capital",2435.0
"2015-12-06 18:33",7.0,"","2015-12-04 13:23","Четыре крупнейших конкурента Uber сформировали международный альянс","VC","https://vc.ru/n/uber-vs-the-world",3712.0
"2015-12-06 18:33",32.0,"","2015-12-04 13:04","Власти Украины запустили программу для инвестиций в стартапы до 2 млн гривен","VC","https://vc.ru/n/tpp-startups-money",1752.0
"2015-12-06 18:33",22.0,"","2015-12-04 12:12","7 методов управления собственным временем для руководителя компании","VC","https://vc.ru/p/time-management-hacks",3899.0
"2015-12-06 18:33",3.0,"","2015-12-04 11:43","Digital за неделю: Новости в сфере рекламы и маркетинга​​","VC","https://vc.ru/n/digital-digest-17",1913.0
"2015-12-06 18:33",42.0,"","2015-12-04 11:05","ФСБ задержала в «Пулково» 20 тонн устройств Apple и Lenovo","VC","https://vc.ru/n/pulkovo-apple-lenovo",9634.0
"2015-12-06 18:33",8.0,"","2015-12-04 10:43","Марк Цукерберг объяснил, куда будут направлены 99% его акций Facebook","VC","https://vc.ru/n/zuckerberg-charity",4366.0
"2015-12-06 18:33",8.0,"","2015-12-04 09:42","Shift — дебетовая карта для биткоинов","VC","https://vc.ru/p/shift",2092.0
"2015-12-06 18:33",48.0,"","2015-12-04 09:38","Письмо в редакцию: Почему AliExpress.com и JD.com не вытеснят с рынка российские интернет-магазины","VC","https://vc.ru/p/russian-shops-vs-china",3446.0
"2015-12-06 18:33",14.0,"","2015-12-04 09:36","Apple подключила оплату в App Store со счетов мобильных телефонов абонентов «Билайна»","VC","https://vc.ru/n/store-bee",944.0
"2015-12-06 18:33",20.0,"","2015-12-04 09:00","Рабочая среда: Какими гаджетами пользуется руководитель портальной дизайн-команды Mail.Ru Юрий Ветров","VC","https://vc.ru/p/vetrov-backpack",5830.0
"2015-12-06 18:33",17.0,"","2015-12-03 23:23","Bloomberg: Uber привлечёт $2,1 млрд инвестиций при оценке в $62,5 млрд","VC","https://vc.ru/n/uber-funding-round",4536.0
"2015-12-06 18:33",1.0,"","2015-12-03 21:03","Еврокомиссия заподозрила McDonald’s в уходе от налогов на сумму в 1 млрд евро","VC","https://vc.ru/n/mcdonalds-money-tax",1429.0
"2015-12-06 18:33",3.0,"","2015-12-03 20:44","Google позволит протестировать приложение перед его установкой","VC","https://vc.ru/n/google-test",1624.0
"2015-12-06 18:33",55.0,"","2015-12-03 20:27","Проба пера","VC","https://vc.ru/p/apple-pencil-pro",10203.0
"2015-12-06 18:33",17.0,"","2015-12-03 20:18","Агентство Dr.Jung представило стихотворения поэтов Серебряного века в стиле откровений рекламистов","VC","https://vc.ru/p/poets-advertisers",8231.0
"2015-12-06 18:33",22.0,"","2015-12-03 20:06","Авиакомпания «Победа» запустила распродажу билетов от 99 рублей с учётом всех сборов","VC","https://vc.ru/n/pobeda-tickets",13968.0
"2015-12-06 18:34",11.0,"","2015-12-03 19:57","«Одноклассники», «Сбербанк» и Telegram вошли в список лучших приложений года по версии Google Play","VC","https://vc.ru/n/good-google-play-2015",4888.0
"2015-12-06 18:34",30.0,"","2015-12-03 19:23","Владимир Путин поручил правительству создать структуру для развития онлайн-торговли с зарубежьем","VC","https://vc.ru/n/ecommerce-rf",2217.0
"2015-12-06 18:34",50.0,"","2015-12-03 18:33","BlueSales — CRM-система, интегрированная с «ВКонтакте»","VC","https://vc.ru/p/blue-sales",3641.0
"2015-12-06 18:34",7.0,"","2015-12-03 17:56","Главный редактор «Дождя» Михаил Зыгарь покинет свой пост с 2016 года","VC","https://vc.ru/n/zygar-leave",4584.0
"2015-12-06 18:34",5.0,"","2015-12-03 17:47","«Афиша» сократила редакцию бумажного журнала","VC","https://vc.ru/p/afisha-fired",3345.0
"2015-12-06 18:34",4.0,"","2015-12-03 17:42","Какие сервисы использовать для управления email-рассылками","VC","https://vc.ru/p/problem-14449",1645.0
"2015-12-06 18:34",38.0,"","2015-12-03 17:17","«Яндекс» должен покупать идеи","VC","https://vc.ru/p/yandex-keyboard-or-not",7560.0
"2015-12-06 18:34",10.0,"","2015-12-03 17:17","Разработчики эмулятора Android-приложений BlueStacks перезапустили его в полноценную игровую платформу","VC","https://vc.ru/n/bluestacks-update",1463.0
"2015-12-06 18:34",26.0,"","2015-12-03 17:12","ИТ-индустрия в Черногории: самые заметные события и стартапы","VC","https://vc.ru/p/montenegro-startups",2828.0
"2015-12-06 18:34",1.0,"","2015-12-03 17:00","Ford анонсировала поддержку голосового помощника Siri в 5 млн своих автомобилей","VC","https://vc.ru/n/ford-siri",656.0
"2015-12-06 18:34",21.0,"","2015-12-03 16:08","«ИКЕА Индастри Вятка»: Как шведское руководство в 3 раза повысило эффективность работников российского завода","VC","https://vc.ru/p/ikea-vyatka",8282.0
"2015-12-06 18:34",0.0,"","2015-12-03 15:39","WSJ: YouTube будет транслировать популярные фильмы и сериалы","VC","https://vc.ru/n/youtube-films",1209.0
"2015-12-06 18:34",101.0,"","2015-12-03 14:47","​Банк для предпринимателей «Точка» провёл редизайн своего сайта","VC","https://vc.ru/p/tochka-redesign",5260.0
"2015-12-06 18:34",12.0,"","2015-12-03 14:29","The Banner Saga 2: История создания инди-хита","VC","https://vc.ru/p/indie-hit-the-banner-saga-2",1638.0
"2015-12-06 18:34",10.0,"","2015-12-03 13:32","Публичные курсы и лекции от Yota, Rambler&Co, «Яндекса», Microsoft и еще восьми ИТ-компаний","VC","https://vc.ru/p/it-education",5790.0
"2015-12-06 19:34",54.0,"","2015-12-06 12:59","Гаджеты эпохи импортозамещения","TJ_P","https://tjournal.ru/p/rus-devices",9208.0
"2015-12-06 19:34",9.0,"","2015-12-06 00:21","Драматичные новости недели от Breaking Mad: штраф за день рождения Ленина и опасный рахат-лукум","TJ_P","https://tjournal.ru/p/breaking-mad-cientotres",3785.0
"2015-12-06 19:34",21.0,"","2015-12-05 19:05","Австралиец попал за кулисы к любимой группе, исправив статью в «Википедии»","TJ_P","https://tjournal.ru/p/peking-duk-fan",19545.0
"2015-12-06 19:34",26.0,"","2015-12-05 14:01","Праздник к нам приходит: ёлки в разных странах мира на снимках из соцсетей","TJ_P","https://tjournal.ru/p/christmas-trees-around-the-world",5787.0
"2015-12-06 19:34",92.0,"","2015-12-05 12:40","Леся Рябцева объявила об уходе с «Эха Москвы» ради создания своего СМИ","TJ_P","https://tjournal.ru/p/lesya-echo-off",49440.0
"2015-12-06 19:34",173.0,"","2015-12-04 22:20","Глупость любителей «глубокомысленных» цитат подтвердили научным исследованием","TJ_P","https://tjournal.ru/p/stupid-quotes",29522.0
"2015-12-06 19:34",99.0,"","2015-12-04 18:34","Интернет-реклама вышла из-под контроля","TJ_P","https://tjournal.ru/p/ads-evolution",12448.0
"2015-12-06 19:34",170.0,"","2015-12-04 17:42","Чемезов показал Путину планшет без интернета и компьютер без экрана","TJ_P","https://tjournal.ru/p/chemezov-putin-uchebnik-computer",24943.0
"2015-12-06 19:34",33.0,"","2015-12-04 16:10","Гид по связи: чему дальнобойщики могут поучиться у геймеров","TJ_P","https://tjournal.ru/p/ingress-trucker",10048.0
"2015-12-06 19:34",218.0,"","2015-12-04 15:45","Репортаж из соцсетей: Протестующие дальнобойщики на МКАД","TJ_P","https://tjournal.ru/p/truckers-riot-moscow-4-december",19234.0
"2015-12-06 19:34",18.0,"","2015-12-04 12:11","«Уралвагонозавод» опубликовал самый большой каталог военных роботов","TJ_P","https://tjournal.ru/p/technowars-robots-catalogue",9145.0
"2015-12-06 19:34",35.0,"","2015-12-04 11:31","Тигр, козёл и народная любовь","TJ_P","https://tjournal.ru/p/timur-amur",10292.0
"2015-12-06 19:34",10.0,"","2015-12-04 11:25","BBC начал тестировать сериалы, которые автоматически подстраиваются под вкусы и настроение зрителей","TJ_P","https://tjournal.ru/p/bbc-adaptive-series",6851.0
"2015-12-06 19:34",51.0,"","2015-12-03 21:15","48-летняя Памела Андерсон снялась для последней эротической обложки в истории журнала Playboy","TJ_P","https://tjournal.ru/p/last-one",34028.0
"2015-12-06 19:34",36.0,"","2015-12-03 19:19","Репортаж из соцсетей: Российские дальнобойщики готовятся к протестной акции в Москве","TJ_P","https://tjournal.ru/p/truckers-riot-moscow-3-december",7931.0
"2015-12-06 19:34",33.0,"","2015-12-03 18:01","В журнале «Афиша» остался только главный редактор","TJ_P","https://tjournal.ru/p/afisha-fired",11730.0
"2015-12-06 19:34",93.0,"","2015-12-03 17:50","СМИ: Apple выпустит новый 4-дюймовый iPhone в начале 2016 года","TJ_P","https://tjournal.ru/p/iphone-4-inches-early-2016",16053.0
"2015-12-06 19:34",21.0,"","2015-12-03 17:08","Разработчик из Сан-Франциско создал эмулятор веб-сёрфинга последних двадцати лет","TJ_P","https://tjournal.ru/p/oldweb",12156.0
"2015-12-06 19:34",192.0,"","2015-12-03 12:42","Новозеландских ювелиров раскритиковали за рекламу мужских колец с голой девушкой в роли реквизита","TJ_P","https://tjournal.ru/p/i-love-ugly-rings",14627.0
"2015-12-06 19:34",48.0,"","2015-12-03 12:15","«Яндекс» выпустил клавиатуру для iOS со встроенным переводчиком и поиском по гифкам","TJ_P","https://tjournal.ru/p/yandex-keyboard-ios",6622.0
"2015-12-06 19:34",124.0,"","2015-12-03 11:52","Прямая трансляция: Послание Путина Федеральному собранию","TJ_P","https://tjournal.ru/p/putin-federal-message-2015",19716.0
"2015-12-06 19:34",50.0,"","2015-12-02 23:44","Российские мошенники используют фишинговый сайт iCloud для разблокировки краденых айфонов","TJ_P","https://tjournal.ru/p/icloud-thief-2",13555.0
"2015-12-06 19:34",184.0,"","2015-12-02 21:17","Программистка из Петербурга рассказала о карьере начинающей порноактрисы","TJ_P","https://tjournal.ru/p/deep-bunny-hole",142158.0
"2015-12-06 19:34",18.0,"","2015-12-02 20:16","«Если хочешь сделать мир лучше, отключи Фейсбук»: блогеры бурно встретили новость о благотворительной инициативе Марка Цукерберга","TJ_P","https://tjournal.ru/p/zuckerberg-99",14778.0
"2015-12-06 19:34",28.0,"","2015-12-02 19:03","Хакер получил доступ к сайтам «АвтоВАЗа» через уязвимость в чужой системе совместной работы","TJ_P","https://tjournal.ru/p/lada-sites-hack",7540.0
"2015-12-06 19:34",33.0,"","2015-12-02 17:03","Том Йорк сравнил YouTube и Google с нацистами, присваивающими чужое искусство","TJ_P","https://tjournal.ru/p/thom-yorke-google-nazi",9992.0
"2015-12-06 19:34",23.0,"","2015-12-02 16:46","Итоги 2015: Главные фотографии, хэштеги и геотеги Инстаграма","TJ_P","https://tjournal.ru/p/instagram-2015",17980.0
"2015-12-06 19:34",27.0,"","2015-12-02 16:29","Новый фирменный онлайн-магазин Microsoft: девайсы, софт и бонусы читателям TJ","TJ_P","https://tjournal.ru/p/microsoft-online-store",5589.0
"2015-12-06 19:34",142.0,"","2015-12-02 15:45","Синий, красный или серый: пользователи соцсетей поспорили о цветах двух пилюль","TJ_P","https://tjournal.ru/p/pills-grey-or-red-and-blue",34429.0
"2015-12-06 19:34",13.0,"","2015-12-02 14:12","Рекордный смог в Китае","TJ_P","https://tjournal.ru/p/smog-beijing",6164.0
"2015-12-06 19:34",0.0,"","2015-12-06 19:19","Лучшее на vc.ru за неделю: дочь Цукерберга, новая реклама «АвтоВАЗа» и секс-евангелист сервиса для знакомств Pure","VC","https://vc.ru/p/chto-pochitat-na-vc-95",116.0
"2015-12-06 19:34",1.0,"","2015-12-06 17:20","Со всех сторон: панорамные видео Apple, Nestle, Disney и других компаний","VC","https://vc.ru/p/360-brands",1542.0
"2015-12-06 19:34",7.0,"","2015-12-06 16:23","15 способов сконцентрироваться на работе, эффективность которых доказана научными исследованиями","VC","https://vc.ru/p/how-to-focus",4853.0
"2015-12-06 19:34",24.0,"","2015-12-06 12:11","Представители «Матч ТВ» опубликовали в Facebook список паролей от аккаунтов канала в социальных сетях","VC","https://vc.ru/n/match-pass",22072.0
"2015-12-06 19:34",63.0,"","2015-12-05 18:45","Мнение: Приложения и интернет-сервисы убивают малый бизнес и приводят к удорожанию жизни","VC","https://vc.ru/p/app-around-corner",7180.0
"2015-12-06 19:34",2.0,"","2015-12-05 16:10","iBeacon-маяки для бизнеса: кейсы от EasyJet, Barclays, The Royal и ООН","VC","https://vc.ru/p/ibeacon-marketing",1849.0
"2015-12-06 19:34",28.0,"","2015-12-05 14:17","Россия, Польша, Тунис и другие — топ-10 стран для запуска стартапа по версии Брайтонской школы бизнеса","VC","https://vc.ru/p/best-cities-for-startups",4220.0
"2015-12-06 19:34",1.0,"","2015-12-05 13:07","«Консольные войны»: Sega против Nintendo","VC","https://vc.ru/p/sega-nintendo",2014.0
"2015-12-06 19:34",7.0,"","2015-12-04 21:23","Украинское министерство инфраструктуры анонсировало запуск Uber в стране","VC","https://vc.ru/n/uber-ukraine",3508.0
"2015-12-06 19:34",6.0,"","2015-12-04 18:18","Samsung выплатит Apple $548 млн за нарушение патентов после четырёх лет споров","VC","https://vc.ru/n/no-one-simply-court",2320.0
"2015-12-06 19:34",26.0,"","2015-12-04 17:52","Венчурный процесс глазами юриста: проверка стартапа перед сделкой и типы финансирования","VC","https://vc.ru/p/investment-law",3026.0
"2015-12-06 19:34",29.0,"","2015-12-04 17:40","Штаб-квартира: Петербургский и рижский офисы социальной сети «Одноклассники»","VC","https://vc.ru/p/ok-offices",4174.0
"2015-12-06 19:34",2.0,"","2015-12-04 17:17","Как обезопасить себя при прослушивании телефонных разговоров между сотрудниками и клиентами","VC","https://vc.ru/p/problem-14485",1745.0
"2015-12-06 19:34",21.0,"","2015-12-04 17:16","Коллекция GIF: почему никто не собирается копировать идею вашего стартапа","VC","https://vc.ru/p/gif-steal-ideas",10658.0
"2015-12-06 19:34",12.0,"","2015-12-04 16:45","По российскому сегменту Facebook распространяется «вирус», действующий через упоминание в комментариях","VC","https://vc.ru/n/fb-virus-2015",54004.0
"2015-12-06 19:34",21.0,"","2015-12-04 16:42","Мосгорсуд вынес второе решение о пожизненной блокировке Rutracker.org","VC","https://vc.ru/n/rutracker-mosgorsud",2172.0
"2015-12-06 19:34",34.0,"","2015-12-04 15:21","«Ларчик» — сервис по доставке материалов для рисования","VC","https://vc.ru/p/larchik",2017.0
"2015-12-06 19:34",24.0,"","2015-12-04 15:20","Основатель «Аудиомании» о ведении бизнеса в 90-е, производстве колонок в Риге и продаже high-end-электроники","VC","https://vc.ru/p/audiomania",2555.0
"2015-12-06 19:34",26.0,"","2015-12-04 15:02","Исследование: зарплаты специалистов digital-рынка в России","VC","https://vc.ru/n/digital-money",3428.0
"2015-12-06 19:34",15.0,"","2015-12-04 14:31","Игорь Рябенький, AltaIR Capital: Развитию стартап-индустрии в России мешает отсутствие этики инвестирования","VC","https://vc.ru/p/altair-capital",2443.0
"2015-12-06 19:34",7.0,"","2015-12-04 13:23","Четыре крупнейших конкурента Uber сформировали международный альянс","VC","https://vc.ru/n/uber-vs-the-world",3730.0
"2015-12-06 19:34",32.0,"","2015-12-04 13:04","Власти Украины запустили программу для инвестиций в стартапы до 2 млн гривен","VC","https://vc.ru/n/tpp-startups-money",1755.0
"2015-12-06 19:34",22.0,"","2015-12-04 12:12","7 методов управления собственным временем для руководителя компании","VC","https://vc.ru/p/time-management-hacks",3935.0
"2015-12-06 19:34",3.0,"","2015-12-04 11:43","Digital за неделю: Новости в сфере рекламы и маркетинга​​","VC","https://vc.ru/n/digital-digest-17",1917.0
"2015-12-06 19:34",42.0,"","2015-12-04 11:05","ФСБ задержала в «Пулково» 20 тонн устройств Apple и Lenovo","VC","https://vc.ru/n/pulkovo-apple-lenovo",9670.0
"2015-12-06 19:34",8.0,"","2015-12-04 10:43","Марк Цукерберг объяснил, куда будут направлены 99% его акций Facebook","VC","https://vc.ru/n/zuckerberg-charity",4369.0
"2015-12-06 19:34",8.0,"","2015-12-04 09:42","Shift — дебетовая карта для биткоинов","VC","https://vc.ru/p/shift",2102.0
"2015-12-06 19:34",48.0,"","2015-12-04 09:38","Письмо в редакцию: Почему AliExpress.com и JD.com не вытеснят с рынка российские интернет-магазины","VC","https://vc.ru/p/russian-shops-vs-china",3461.0
"2015-12-06 19:34",14.0,"","2015-12-04 09:36","Apple подключила оплату в App Store со счетов мобильных телефонов абонентов «Билайна»","VC","https://vc.ru/n/store-bee",944.0
"2015-12-06 19:34",20.0,"","2015-12-04 09:00","Рабочая среда: Какими гаджетами пользуется руководитель портальной дизайн-команды Mail.Ru Юрий Ветров","VC","https://vc.ru/p/vetrov-backpack",5851.0
"2015-12-06 19:34",17.0,"","2015-12-03 23:23","Bloomberg: Uber привлечёт $2,1 млрд инвестиций при оценке в $62,5 млрд","VC","https://vc.ru/n/uber-funding-round",4551.0
"2015-12-06 19:34",1.0,"","2015-12-03 21:03","Еврокомиссия заподозрила McDonald’s в уходе от налогов на сумму в 1 млрд евро","VC","https://vc.ru/n/mcdonalds-money-tax",1430.0
"2015-12-06 19:34",3.0,"","2015-12-03 20:44","Google позволит протестировать приложение перед его установкой","VC","https://vc.ru/n/google-test",1625.0
"2015-12-06 19:34",55.0,"","2015-12-03 20:27","Проба пера","VC","https://vc.ru/p/apple-pencil-pro",10285.0
"2015-12-06 19:34",17.0,"","2015-12-03 20:18","Агентство Dr.Jung представило стихотворения поэтов Серебряного века в стиле откровений рекламистов","VC","https://vc.ru/p/poets-advertisers",8253.0
"2015-12-06 19:34",22.0,"","2015-12-03 20:06","Авиакомпания «Победа» запустила распродажу билетов от 99 рублей с учётом всех сборов","VC","https://vc.ru/n/pobeda-tickets",13994.0
"2015-12-06 19:34",11.0,"","2015-12-03 19:57","«Одноклассники», «Сбербанк» и Telegram вошли в список лучших приложений года по версии Google Play","VC","https://vc.ru/n/good-google-play-2015",4928.0
"2015-12-06 19:34",30.0,"","2015-12-03 19:23","Владимир Путин поручил правительству создать структуру для развития онлайн-торговли с зарубежьем","VC","https://vc.ru/n/ecommerce-rf",2220.0
"2015-12-06 19:34",50.0,"","2015-12-03 18:33","BlueSales — CRM-система, интегрированная с «ВКонтакте»","VC","https://vc.ru/p/blue-sales",3654.0
"2015-12-06 19:34",7.0,"","2015-12-03 17:56","Главный редактор «Дождя» Михаил Зыгарь покинет свой пост с 2016 года","VC","https://vc.ru/n/zygar-leave",4584.0
"2015-12-06 19:34",5.0,"","2015-12-03 17:47","«Афиша» сократила редакцию бумажного журнала","VC","https://vc.ru/p/afisha-fired",3347.0
"2015-12-06 19:34",4.0,"","2015-12-03 17:42","Какие сервисы использовать для управления email-рассылками","VC","https://vc.ru/p/problem-14449",1649.0
"2015-12-06 19:34",38.0,"","2015-12-03 17:17","«Яндекс» должен покупать идеи","VC","https://vc.ru/p/yandex-keyboard-or-not",7590.0
"2015-12-06 19:34",10.0,"","2015-12-03 17:17","Разработчики эмулятора Android-приложений BlueStacks перезапустили его в полноценную игровую платформу","VC","https://vc.ru/n/bluestacks-update",1465.0
"2015-12-06 19:34",26.0,"","2015-12-03 17:12","ИТ-индустрия в Черногории: самые заметные события и стартапы","VC","https://vc.ru/p/montenegro-startups",2843.0
"2015-12-06 19:34",1.0,"","2015-12-03 17:00","Ford анонсировала поддержку голосового помощника Siri в 5 млн своих автомобилей","VC","https://vc.ru/n/ford-siri",656.0
"2015-12-06 19:34",21.0,"","2015-12-03 16:08","«ИКЕА Индастри Вятка»: Как шведское руководство в 3 раза повысило эффективность работников российского завода","VC","https://vc.ru/p/ikea-vyatka",8304.0
"2015-12-06 19:34",0.0,"","2015-12-03 15:39","WSJ: YouTube будет транслировать популярные фильмы и сериалы","VC","https://vc.ru/n/youtube-films",1209.0
"2015-12-06 19:34",101.0,"","2015-12-03 14:47","​Банк для предпринимателей «Точка» провёл редизайн своего сайта","VC","https://vc.ru/p/tochka-redesign",5286.0
"2015-12-06 19:34",12.0,"","2015-12-03 14:29","The Banner Saga 2: История создания инди-хита","VC","https://vc.ru/p/indie-hit-the-banner-saga-2",1647.0
"2015-12-06 20:34",54.0,"","2015-12-06 12:59","Гаджеты эпохи импортозамещения","TJ_P","https://tjournal.ru/p/rus-devices",10345.0
"2015-12-06 20:34",9.0,"","2015-12-06 00:21","Драматичные новости недели от Breaking Mad: штраф за день рождения Ленина и опасный рахат-лукум","TJ_P","https://tjournal.ru/p/breaking-mad-cientotres",3926.0
"2015-12-06 20:34",21.0,"","2015-12-05 19:05","Австралиец попал за кулисы к любимой группе, исправив статью в «Википедии»","TJ_P","https://tjournal.ru/p/peking-duk-fan",19849.0
"2015-12-06 20:34",26.0,"","2015-12-05 14:01","Праздник к нам приходит: ёлки в разных странах мира на снимках из соцсетей","TJ_P","https://tjournal.ru/p/christmas-trees-around-the-world",5857.0
"2015-12-06 20:34",92.0,"","2015-12-05 12:40","Леся Рябцева объявила об уходе с «Эха Москвы» ради создания своего СМИ","TJ_P","https://tjournal.ru/p/lesya-echo-off",50082.0
"2015-12-06 20:34",175.0,"","2015-12-04 22:20","Глупость любителей «глубокомысленных» цитат подтвердили научным исследованием","TJ_P","https://tjournal.ru/p/stupid-quotes",29789.0
"2015-12-06 20:34",100.0,"","2015-12-04 18:34","Интернет-реклама вышла из-под контроля","TJ_P","https://tjournal.ru/p/ads-evolution",12508.0
"2015-12-06 20:34",170.0,"","2015-12-04 17:42","Чемезов показал Путину планшет без интернета и компьютер без экрана","TJ_P","https://tjournal.ru/p/chemezov-putin-uchebnik-computer",25057.0
"2015-12-06 20:34",33.0,"","2015-12-04 16:10","Гид по связи: чему дальнобойщики могут поучиться у геймеров","TJ_P","https://tjournal.ru/p/ingress-trucker",10097.0
"2015-12-06 20:34",218.0,"","2015-12-04 15:45","Репортаж из соцсетей: Протестующие дальнобойщики на МКАД","TJ_P","https://tjournal.ru/p/truckers-riot-moscow-4-december",19261.0
"2015-12-06 20:34",18.0,"","2015-12-04 12:11","«Уралвагонозавод» опубликовал самый большой каталог военных роботов","TJ_P","https://tjournal.ru/p/technowars-robots-catalogue",9161.0
"2015-12-06 20:34",35.0,"","2015-12-04 11:31","Тигр, козёл и народная любовь","TJ_P","https://tjournal.ru/p/timur-amur",10319.0
"2015-12-06 20:34",10.0,"","2015-12-04 11:25","BBC начал тестировать сериалы, которые автоматически подстраиваются под вкусы и настроение зрителей","TJ_P","https://tjournal.ru/p/bbc-adaptive-series",6871.0
"2015-12-06 20:34",51.0,"","2015-12-03 21:15","48-летняя Памела Андерсон снялась для последней эротической обложки в истории журнала Playboy","TJ_P","https://tjournal.ru/p/last-one",34118.0
"2015-12-06 20:34",36.0,"","2015-12-03 19:19","Репортаж из соцсетей: Российские дальнобойщики готовятся к протестной акции в Москве","TJ_P","https://tjournal.ru/p/truckers-riot-moscow-3-december",7934.0
"2015-12-06 20:34",33.0,"","2015-12-03 18:01","В журнале «Афиша» остался только главный редактор","TJ_P","https://tjournal.ru/p/afisha-fired",11746.0
"2015-12-06 20:34",93.0,"","2015-12-03 17:50","СМИ: Apple выпустит новый 4-дюймовый iPhone в начале 2016 года","TJ_P","https://tjournal.ru/p/iphone-4-inches-early-2016",16082.0
"2015-12-06 20:34",21.0,"","2015-12-03 17:08","Разработчик из Сан-Франциско создал эмулятор веб-сёрфинга последних двадцати лет","TJ_P","https://tjournal.ru/p/oldweb",12181.0
"2015-12-06 20:34",192.0,"","2015-12-03 12:42","Новозеландских ювелиров раскритиковали за рекламу мужских колец с голой девушкой в роли реквизита","TJ_P","https://tjournal.ru/p/i-love-ugly-rings",14647.0
"2015-12-06 20:34",48.0,"","2015-12-03 12:15","«Яндекс» выпустил клавиатуру для iOS со встроенным переводчиком и поиском по гифкам","TJ_P","https://tjournal.ru/p/yandex-keyboard-ios",6628.0
"2015-12-06 20:34",124.0,"","2015-12-03 11:52","Прямая трансляция: Послание Путина Федеральному собранию","TJ_P","https://tjournal.ru/p/putin-federal-message-2015",19730.0
"2015-12-06 20:34",50.0,"","2015-12-02 23:44","Российские мошенники используют фишинговый сайт iCloud для разблокировки краденых айфонов","TJ_P","https://tjournal.ru/p/icloud-thief-2",13567.0
"2015-12-06 20:34",184.0,"","2015-12-02 21:17","Программистка из Петербурга рассказала о карьере начинающей порноактрисы","TJ_P","https://tjournal.ru/p/deep-bunny-hole",142640.0
"2015-12-06 20:34",18.0,"","2015-12-02 20:16","«Если хочешь сделать мир лучше, отключи Фейсбук»: блогеры бурно встретили новость о благотворительной инициативе Марка Цукерберга","TJ_P","https://tjournal.ru/p/zuckerberg-99",14790.0
"2015-12-06 20:34",28.0,"","2015-12-02 19:03","Хакер получил доступ к сайтам «АвтоВАЗа» через уязвимость в чужой системе совместной работы","TJ_P","https://tjournal.ru/p/lada-sites-hack",7544.0
"2015-12-06 20:34",33.0,"","2015-12-02 17:03","Том Йорк сравнил YouTube и Google с нацистами, присваивающими чужое искусство","TJ_P","https://tjournal.ru/p/thom-yorke-google-nazi",9996.0
"2015-12-06 20:34",23.0,"","2015-12-02 16:46","Итоги 2015: Главные фотографии, хэштеги и геотеги Инстаграма","TJ_P","https://tjournal.ru/p/instagram-2015",17992.0
"2015-12-06 20:34",27.0,"","2015-12-02 16:29","Новый фирменный онлайн-магазин Microsoft: девайсы, софт и бонусы читателям TJ","TJ_P","https://tjournal.ru/p/microsoft-online-store",5595.0
"2015-12-06 20:34",142.0,"","2015-12-02 15:45","Синий, красный или серый: пользователи соцсетей поспорили о цветах двух пилюль","TJ_P","https://tjournal.ru/p/pills-grey-or-red-and-blue",34452.0
